ad_id,reporting_start,reporting_end,campaign_id,fb_campaign_id,age,gender,interest1,interest2,interest3,impressions,clicks,spent,total_conversion,approved_conversion,CTR,CPC,Conversion_Rate,success_ctr,success_cpc,success_conversion,is_success
951035,19/08/2017,19/08/2017,936,123599,30-34,F,10,15,12,1539.0,0,0.0,1.0,1.0,0.0,,0.0,False,False,False,0
780799,23/08/2017,23/08/2017,936,116273,30-34,F,22,24,26,44699.0,13,17.30000037,2.0,0.0,0.029083424685115995,1.3307692592307692,0.0,False,True,False,0
950345,23/08/2017,23/08/2017,936,123484,30-34,M,64,66,65,616.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
1121524,18/08/2017,18/08/2017,1178,144611,40-44,M,29,30,35,209332.0,30,49.60000014,3.0,1.0,0.014331301473257792,1.653333338,3.3333333333333335,False,True,True,1
747798,25/08/2017,25/08/2017,936,110934,30-34,F,16,21,20,25884.0,5,7.350000143,1.0,0.0,0.019316952557564517,1.4700000286,0.0,False,True,False,0
1121340,27/08/2017,27/08/2017,1178,144580,35-39,M,23,27,28,140147.0,24,42.08000016,2.0,0.0,0.017124876023032958,1.75333334,0.0,False,False,False,0
737674,20/08/2017,20/08/2017,936,109637,45-49,M,20,21,24,533.0,0,0.0,1.0,1.0,0.0,,0.0,False,False,False,0
1121284,24/08/2017,24/08/2017,1178,144571,30-34,M,66,68,70,175631.0,23,40.75999951,1.0,0.0,0.013095638013790276,1.7721738917391305,0.0,False,False,False,0
748225,26/08/2017,26/08/2017,936,111005,45-49,F,15,16,17,18602.0,5,8.860000134,1.0,0.0,0.026878830233308247,1.7720000268,0.0,False,False,False,0
1121342,28/08/2017,28/08/2017,1178,144580,35-39,M,23,29,27,104869.0,18,34.07000089,1.0,0.0,0.017164271615062603,1.8927778272222224,0.0,False,False,False,0
1121359,29/08/2017,29/08/2017,1178,144583,35-39,M,26,28,27,7573.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
781207,18/08/2017,18/08/2017,936,116347,35-39,F,64,67,70,2755.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
951715,20/08/2017,20/08/2017,936,123713,45-49,F,64,65,65,10677.0,5,7.269999981,1.0,0.0,0.04682963379226374,1.4539999961999999,0.0,False,True,False,0
1121104,25/08/2017,25/08/2017,1178,144533,30-34,M,16,20,20,2080666.0,202,360.1500015,40.0,21.0,0.009708429896965683,1.7829207995049503,10.396039603960396,False,False,True,0
1121117,26/08/2017,26/08/2017,1178,144535,30-34,M,19,24,25,98759.0,15,26.56999946,1.0,1.0,0.015188489150355918,1.7713332973333331,6.666666666666667,False,False,True,0
1121526,19/08/2017,19/08/2017,1178,144611,40-44,M,29,35,32,526209.0,85,126.9299996,3.0,2.0,0.016153277500004753,1.4932941129411765,2.3529411764705883,False,True,False,0
1121317,28/08/2017,28/08/2017,1178,144576,35-39,M,19,25,23,76355.0,9,14.62999988,2.0,0.0,0.011787047344640167,1.625555542222222,0.0,False,True,False,0
1121353,30/08/2017,30/08/2017,1178,144582,35-39,M,25,30,27,28194.0,3,3.709999919,2.0,0.0,0.010640561821664184,1.2366666396666666,0.0,False,True,False,0
734418,29/08/2017,29/08/2017,936,108689,35-39,M,26,27,28,591.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
1121525,18/08/2017,18/08/2017,1178,144611,40-44,M,29,32,33,214094.0,31,53.26999903,1.0,0.0,0.014479621101011706,1.718387065483871,0.0,False,True,False,0
747401,21/08/2017,21/08/2017,936,110867,35-39,M,22,25,25,2793.0,1,0.980000019,1.0,1.0,0.03580379520229145,0.980000019,100.0,False,True,True,1
1121128,26/08/2017,26/08/2017,1178,144537,30-34,M,21,26,22,286553.0,34,62.06000042,2.0,1.0,0.01186516979406951,1.82529413,2.941176470588235,False,False,False,0
747212,18/08/2017,18/08/2017,936,110836,30-34,M,10,16,14,7208.0,2,3.190000057,1.0,0.0,0.02774694783573807,1.5950000285,0.0,False,True,False,0
1121108,26/08/2017,26/08/2017,1178,144533,30-34,M,16,20,18,984521.0,95,163.8999972,26.0,14.0,0.00964936248185666,1.7252631284210527,14.736842105263156,False,False,True,0
1121333,28/08/2017,28/08/2017,1178,144579,35-39,M,22,25,25,88970.0,10,14.8300004,2.0,0.0,0.011239743733842868,1.4830000399999999,0.0,False,True,False,0
1121220,22/08/2017,22/08/2017,1178,144558,30-34,M,31,37,35,100596.0,10,13.91999972,4.0,2.0,0.009940753111455723,1.391999972,20.0,False,True,True,1
735298,18/08/2017,18/08/2017,936,108836,45-49,F,29,31,32,85412.0,28,38.63999999,2.0,1.0,0.03278227883669742,1.3799999996428571,3.571428571428571,False,True,True,1
776519,21/08/2017,21/08/2017,936,115517,45-49,F,65,71,67,70702.0,20,31.7099998,1.0,0.0,0.028287742920992336,1.58549999,0.0,False,True,False,0
1121116,26/08/2017,26/08/2017,1178,144535,30-34,M,19,20,24,572450.0,89,157.329998,7.0,4.0,0.015547209363263169,1.7677527865168539,4.49438202247191,False,False,True,0
735184,19/08/2017,19/08/2017,936,108817,40-44,F,63,66,67,4412.0,1,1.450000048,1.0,0.0,0.022665457842248413,1.450000048,0.0,False,True,False,0
782587,18/08/2017,18/08/2017,936,116577,30-34,M,10,13,16,2499.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
782443,20/08/2017,20/08/2017,936,116553,40-44,F,20,25,24,979.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
737097,21/08/2017,21/08/2017,936,109498,35-39,M,7,10,11,715.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
712052,25/08/2017,25/08/2017,916,104467,45-49,F,10,13,11,1448.0,0,0.0,1.0,1.0,0.0,,0.0,False,False,False,0
738648,18/08/2017,18/08/2017,936,109859,45-49,F,26,30,27,111090.0,38,51.97000027,5.0,1.0,0.03420649923485462,1.3676315860526316,2.631578947368421,False,True,False,0
781950,20/08/2017,20/08/2017,936,116471,30-34,F,20,26,21,1984.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
1121472,24/08/2017,24/08/2017,1178,144602,40-44,M,20,21,25,140596.0,23,40.77000022,1.0,0.0,0.016358929130273977,1.7726087052173913,0.0,False,False,False,0
776325,26/08/2017,26/08/2017,936,115485,45-49,F,16,19,20,452398.0,114,180.2200012,1.0,0.0,0.025199050393679902,1.5808772035087721,0.0,False,True,False,0
1121334,28/08/2017,28/08/2017,1178,144579,35-39,M,22,24,26,108362.0,13,22.42999983,1.0,1.0,0.01199682545541795,1.7253846023076922,7.6923076923076925,False,False,True,0
1121241,27/08/2017,27/08/2017,1178,144562,30-34,M,36,40,37,24952.0,5,8.220000267,3.0,2.0,0.020038473869830074,1.6440000533999999,40.0,False,True,True,1
708953,17/08/2017,17/08/2017,916,103951,30-34,M,27,31,31,2355.0,1,1.5,1.0,0.0,0.042462845010615716,1.5,0.0,False,True,False,0
1121287,24/08/2017,24/08/2017,1178,144571,30-34,M,66,69,69,344618.0,51,89.76000047,3.0,1.0,0.014798994829057102,1.7600000092156862,1.9607843137254901,False,False,False,0
710480,17/08/2017,17/08/2017,916,104205,30-34,F,16,21,20,57665.0,14,18.06999969,1.0,1.0,0.024278158328275384,1.2907142635714286,7.142857142857142,False,True,True,1
950595,18/08/2017,18/08/2017,936,123526,30-34,M,26,30,31,465.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
776722,27/08/2017,27/08/2017,936,115551,30-34,M,2,4,7,545.0,0,0.0,1.0,1.0,0.0,,0.0,False,False,False,0
778148,28/08/2017,28/08/2017,936,115802,35-39,M,28,32,30,3199.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
1121206,23/08/2017,23/08/2017,1178,144554,30-34,M,29,34,31,227925.0,22,35.30999994,22.0,12.0,0.009652297905012614,1.6049999972727271,54.54545454545454,False,True,True,1
1121134,21/08/2017,21/08/2017,1178,144538,30-34,M,22,27,28,68905.0,5,9.440000057,1.0,0.0,0.007256367462448299,1.8880000114000002,0.0,False,False,False,0
1121510,19/08/2017,19/08/2017,1178,144608,40-44,M,26,30,31,31202.0,5,6.730000019,1.0,0.0,0.016024613806807256,1.3460000038,0.0,False,True,False,0
776840,22/08/2017,22/08/2017,936,115571,35-39,M,36,38,40,2797.0,1,1.289999962,1.0,0.0,0.03575259206292456,1.289999962,0.0,False,True,False,0
778048,28/08/2017,28/08/2017,936,115786,30-34,M,27,28,29,56615.0,12,19.88000035,2.0,0.0,0.021195796167093526,1.6566666958333334,0.0,False,True,False,0
782228,19/08/2017,19/08/2017,936,116517,40-44,F,63,64,66,12318.0,5,6.340000153,1.0,1.0,0.040591005033284625,1.2680000306,20.0,False,True,True,1
738637,21/08/2017,21/08/2017,936,109857,45-49,F,24,26,30,944.0,1,1.419999957,1.0,0.0,0.1059322033898305,1.419999957,0.0,False,True,False,0
1121269,22/08/2017,22/08/2017,1178,144568,30-34,M,65,67,67,296413.0,50,76.43999958,3.0,1.0,0.01686835597628984,1.5287999916000001,2.0,False,True,False,0
1121394,20/08/2017,20/08/2017,1178,144589,35-39,M,32,37,33,461356.0,64,121.0999982,6.0,3.0,0.013872150790279092,1.892187471875,4.6875,False,False,True,0
951413,21/08/2017,21/08/2017,936,123662,30-34,F,26,29,27,1083.0,0,0.0,2.0,1.0,0.0,,0.0,False,False,False,0
738593,20/08/2017,20/08/2017,936,109850,45-49,F,16,17,21,92011.0,27,34.39000046,2.0,1.0,0.029344317527252174,1.273703720740741,3.7037037037037033,False,True,True,1
738592,20/08/2017,20/08/2017,936,109850,45-49,F,16,22,20,493821.0,116,176.3799977,4.0,1.0,0.02349029304140569,1.520517221551724,0.8620689655172413,False,True,False,0
1121428,23/08/2017,23/08/2017,1178,144595,35-39,M,7,9,13,131232.0,16,29.53999937,1.0,1.0,0.0121921482565228,1.846249960625,6.25,False,False,True,0
1121451,25/08/2017,25/08/2017,1178,144599,40-44,M,16,20,18,1117385.0,147,260.0699984,11.0,2.0,0.013155716248204512,1.769183662585034,1.3605442176870748,False,False,False,0
1121304,23/08/2017,23/08/2017,1178,144574,35-39,M,16,17,20,94257.0,7,12.5800004,1.0,1.0,0.007426504132319085,1.7971429142857143,14.285714285714285,False,False,True,0
779922,22/08/2017,22/08/2017,936,116111,30-34,F,18,22,24,5823.0,1,1.419999957,1.0,1.0,0.01717327837884252,1.419999957,100.0,False,True,True,1
950808,22/08/2017,22/08/2017,936,123562,35-39,M,32,33,38,398.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
778804,30/08/2017,30/08/2017,936,115912,30-34,M,26,29,29,6184.0,2,2.75,1.0,1.0,0.03234152652005175,1.375,50.0,False,True,True,1
748000,24/08/2017,24/08/2017,936,110967,35-39,F,26,27,32,6585.0,2,2.950000048,1.0,0.0,0.030372057706909643,1.475000024,0.0,False,True,False,0
737524,21/08/2017,21/08/2017,936,109601,40-44,M,30,34,33,2148.0,1,1.580000043,1.0,1.0,0.04655493482309125,1.580000043,100.0,False,True,True,1
1121341,27/08/2017,27/08/2017,1178,144580,35-39,M,23,26,27,223120.0,40,67.66999984,1.0,0.0,0.017927572606669058,1.691749996,0.0,False,True,False,0
738528,19/08/2017,19/08/2017,936,109839,40-44,F,30,34,33,402.0,0,0.0,1.0,1.0,0.0,,0.0,False,False,False,0
1121493,19/08/2017,19/08/2017,1178,144606,40-44,M,24,28,30,137584.0,21,36.77999961,1.0,0.0,0.015263402721246657,1.7514285528571427,0.0,False,False,False,0
748233,27/08/2017,27/08/2017,936,111006,45-49,F,16,22,18,78627.0,19,26.53000045,1.0,0.0,0.0241647271293576,1.3963158131578948,0.0,False,True,False,0
777398,25/08/2017,25/08/2017,936,115677,35-39,M,24,27,30,3029.0,1,1.049999952,1.0,1.0,0.033014196104324864,1.049999952,100.0,False,True,True,1
777871,23/08/2017,23/08/2017,936,115756,30-34,M,20,26,23,4616.0,1,1.360000014,1.0,0.0,0.02166377816291161,1.360000014,0.0,False,True,False,0
781907,19/08/2017,19/08/2017,936,116463,45-49,F,21,27,23,1314.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
737375,21/08/2017,21/08/2017,936,109565,40-44,M,10,11,11,1415.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
747911,24/08/2017,24/08/2017,936,110952,30-34,F,64,66,66,1495.0,0,0.0,1.0,1.0,0.0,,0.0,False,False,False,0
748314,25/08/2017,25/08/2017,936,111020,45-49,F,31,34,32,7821.0,4,6.340000153,1.0,1.0,0.0511443549418233,1.58500003825,25.0,False,True,True,1
950183,22/08/2017,22/08/2017,936,123457,30-34,M,16,22,19,15720.0,1,1.379999995,1.0,0.0,0.006361323155216285,1.379999995,0.0,False,True,False,0
776685,22/08/2017,22/08/2017,936,115545,40-44,M,16,22,17,7745.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
782242,19/08/2017,19/08/2017,936,116519,30-34,F,28,34,31,4783.0,1,0.860000014,1.0,0.0,0.02090738030524775,0.860000014,0.0,False,True,False,0
1121391,20/08/2017,20/08/2017,1178,144589,35-39,M,32,33,33,382537.0,63,113.9900012,4.0,3.0,0.016468995156024124,1.8093650984126983,4.761904761904762,False,False,True,0
737896,20/08/2017,20/08/2017,936,109689,30-34,F,16,21,22,17553.0,3,4.590000153,1.0,0.0,0.017091095539224065,1.530000051,0.0,False,True,False,0
781929,20/08/2017,20/08/2017,936,116467,30-34,M,18,21,21,6142.0,1,1.330000043,1.0,0.0,0.0162813415825464,1.330000043,0.0,False,True,False,0
1121262,30/08/2017,30/08/2017,1178,144567,30-34,M,64,66,67,447420.0,66,110.2399991,7.0,2.0,0.014751240445219258,1.6703030166666668,3.0303030303030303,False,True,True,1
1121245,22/08/2017,22/08/2017,1178,144562,30-34,M,36,37,40,29185.0,2,3.149999976,1.0,0.0,0.00685283536063046,1.574999988,0.0,False,True,False,0
1121421,21/08/2017,21/08/2017,1178,144594,35-39,M,2,8,6,233404.0,43,70.4100008,2.0,1.0,0.018422991893883568,1.6374418790697676,2.3255813953488373,False,True,False,0
776473,22/08/2017,22/08/2017,936,115510,30-34,M,16,22,22,23086.0,2,3.310000062,1.0,1.0,0.008663259118080222,1.655000031,50.0,False,True,True,1
1121423,23/08/2017,23/08/2017,1178,144594,35-39,M,2,5,7,63564.0,12,20.59000027,2.0,0.0,0.018878610534264678,1.7158333558333334,0.0,False,True,False,0
1121213,22/08/2017,22/08/2017,1178,144556,30-34,M,30,31,35,283170.0,39,65.22999996,2.0,1.0,0.013772645407352473,1.6725641015384616,2.564102564102564,False,True,False,0
1121429,23/08/2017,23/08/2017,1178,144595,35-39,M,7,13,9,152454.0,22,37.84999979,1.0,1.0,0.01443058233959096,1.7204545359090908,4.545454545454546,False,False,True,0
1121233,22/08/2017,22/08/2017,1178,144561,30-34,M,32,34,36,57690.0,4,6.74000001,1.0,0.0,0.006933610677760443,1.6850000025,0.0,False,True,False,0
781327,19/08/2017,19/08/2017,936,116367,35-39,F,29,35,35,164754.0,49,67.97999978,2.0,1.0,0.02974131128834505,1.3873469342857143,2.0408163265306123,False,True,False,0
1121528,19/08/2017,19/08/2017,1178,144611,40-44,M,29,33,31,172827.0,25,38.42000043,2.0,0.0,0.01446533238440753,1.5368000172,0.0,False,True,False,0
951837,29/08/2017,29/08/2017,936,123733,45-49,F,20,23,23,2077.0,1,1.50999999,1.0,1.0,0.04814636494944632,1.50999999,100.0,False,True,True,1
777105,30/08/2017,30/08/2017,936,115615,45-49,M,63,67,67,4333.0,1,0.180000007,1.0,1.0,0.02307869836141242,0.180000007,100.0,False,True,True,1
1121302,23/08/2017,23/08/2017,1178,144574,35-39,M,16,17,22,1206533.0,128,236.1199988,17.0,6.0,0.010608909992515746,1.844687490625,4.6875,False,False,True,0
950326,22/08/2017,22/08/2017,936,123481,35-39,M,16,19,22,6607.0,1,1.320000052,2.0,0.0,0.015135462388375966,1.320000052,0.0,False,True,False,0
951508,21/08/2017,21/08/2017,936,123678,30-34,F,18,21,22,1134.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
736869,18/08/2017,18/08/2017,936,109448,30-34,M,2,6,8,2338.0,1,0.239999995,1.0,0.0,0.0427715996578272,0.239999995,0.0,False,True,False,0
776553,22/08/2017,22/08/2017,936,115523,30-34,F,16,21,17,66765.0,8,11.04999971,1.0,0.0,0.011982326069048154,1.38124996375,0.0,False,True,False,0
1121548,21/08/2017,21/08/2017,1178,144615,40-44,M,36,38,37,59004.0,8,13.51000011,1.0,0.0,0.013558402820147787,1.68875001375,0.0,False,True,False,0
780835,23/08/2017,23/08/2017,936,116279,45-49,F,16,21,21,54724.0,12,17.92999995,1.0,1.0,0.02192822162122652,1.4941666624999999,8.333333333333332,False,True,True,1
776563,23/08/2017,23/08/2017,936,115525,30-34,F,7,9,13,1369.0,0,0.0,1.0,1.0,0.0,,0.0,False,False,False,0
1121263,30/08/2017,30/08/2017,1178,144567,30-34,M,64,66,69,156101.0,19,29.75000048,2.0,2.0,0.012171606844286711,1.5657894989473684,10.526315789473683,False,True,True,1
778600,29/08/2017,29/08/2017,936,115878,40-44,F,22,23,25,10750.0,4,5.389999866,1.0,0.0,0.037209302325581395,1.3474999665,0.0,False,True,False,0
782135,20/08/2017,20/08/2017,936,116501,30-34,F,16,20,17,25267.0,4,4.940000057,2.0,1.0,0.015830925713381093,1.23500001425,25.0,False,True,True,1
1121489,19/08/2017,19/08/2017,1178,144605,40-44,M,23,28,24,110018.0,24,39.85999966,1.0,0.0,0.02181461215437474,1.6608333191666667,0.0,False,True,False,0
780498,22/08/2017,22/08/2017,936,116218,30-34,F,64,65,68,13621.0,3,4.090000033,1.0,0.0,0.02202481462447691,1.3633333443333333,0.0,False,True,False,0
776817,22/08/2017,22/08/2017,936,115567,40-44,M,10,14,16,12356.0,4,6.279999971,1.0,0.0,0.03237293622531564,1.56999999275,0.0,False,True,False,0
777495,25/08/2017,25/08/2017,936,115693,40-44,M,19,25,25,19581.0,7,10.42999983,2.0,0.0,0.0357489402992697,1.4899999757142857,0.0,False,True,False,0
781066,23/08/2017,23/08/2017,936,116323,40-44,F,22,26,25,5794.0,2,2.269999981,1.0,0.0,0.03451846738004832,1.1349999905,0.0,False,True,False,0
781303,19/08/2017,19/08/2017,936,116363,35-39,F,27,29,30,73676.0,20,28.5,1.0,0.0,0.027145881969705195,1.425,0.0,False,True,False,0
776494,21/08/2017,21/08/2017,936,115513,30-34,M,15,16,16,7015.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
1121483,19/08/2017,19/08/2017,1178,144604,40-44,M,22,26,23,253169.0,51,75.78999984,1.0,0.0,0.020144646461454602,1.486078428235294,0.0,False,True,False,0
1121293,23/08/2017,23/08/2017,1178,144572,35-39,M,10,16,13,427729.0,50,96.8999989,4.0,1.0,0.011689644611424523,1.937999978,2.0,False,False,False,0
951046,19/08/2017,19/08/2017,936,123601,30-34,F,16,18,17,20050.0,4,4.659999847,4.0,1.0,0.019950124688279305,1.16499996175,25.0,False,True,True,1
779918,22/08/2017,22/08/2017,936,116111,30-34,F,18,23,24,8469.0,2,3.089999914,1.0,0.0,0.02361553902467824,1.544999957,0.0,False,True,False,0
951779,20/08/2017,20/08/2017,936,123723,45-49,F,27,32,29,3277.0,2,2.680000067,1.0,0.0,0.061031431187061336,1.3400000335,0.0,False,True,False,0
1121562,20/08/2017,20/08/2017,1178,144617,40-44,M,64,65,67,109289.0,19,31.02999997,1.0,0.0,0.017385098225804977,1.6331578931578947,0.0,False,True,False,0
1121444,25/08/2017,25/08/2017,1178,144597,40-44,M,10,13,12,211767.0,35,60.89999914,5.0,1.0,0.01652759872879155,1.7399999754285713,2.857142857142857,False,False,False,0
1121482,19/08/2017,19/08/2017,1178,144604,40-44,M,22,24,24,180815.0,31,42.62999976,1.0,0.0,0.017144595304593092,1.375161282580645,0.0,False,True,False,0
1121344,28/08/2017,28/08/2017,1178,144581,35-39,M,24,27,27,165177.0,23,41.71999967,4.0,1.0,0.013924456794832209,1.8139130291304348,4.3478260869565215,False,False,True,0
1121335,28/08/2017,28/08/2017,1178,144579,35-39,M,22,25,23,188596.0,27,44.14000034,3.0,0.0,0.014316316358777491,1.6348148274074075,0.0,False,True,False,0
1121142,21/08/2017,21/08/2017,1178,144539,30-34,M,23,24,27,26890.0,2,3.24000001,1.0,0.0,0.007437709185570845,1.620000005,0.0,False,True,False,0
1121203,23/08/2017,23/08/2017,1178,144554,30-34,M,29,35,33,1048861.0,128,219.770002,22.0,8.0,0.012203714314861551,1.716953140625,6.25,False,True,True,1
734866,20/08/2017,20/08/2017,936,108764,30-34,F,29,32,31,11803.0,3,4.440000057,1.0,0.0,0.02541726679657714,1.480000019,0.0,False,True,False,0
776661,23/08/2017,23/08/2017,936,115541,30-34,M,16,18,22,15466.0,1,0.970000029,1.0,0.0,0.006465795939480151,0.970000029,0.0,False,True,False,0
747362,21/08/2017,21/08/2017,936,110861,35-39,M,15,16,18,4607.0,1,1.149999976,1.0,1.0,0.021706099413935316,1.149999976,100.0,False,True,True,1
1121098,29/08/2017,29/08/2017,1178,144532,30-34,M,15,18,21,1267550.0,123,236.7699986,24.0,10.0,0.009703759220543567,1.924959338211382,8.130081300813007,False,False,True,0
710477,17/08/2017,17/08/2017,916,104205,30-34,F,16,19,19,2654.0,0,0.0,1.0,1.0,0.0,,0.0,False,False,False,0
1121121,25/08/2017,25/08/2017,1178,144536,30-34,M,20,22,25,323899.0,46,78.9200002,5.0,1.0,0.014201958017777148,1.7156521782608696,2.1739130434782608,False,True,False,0
747678,25/08/2017,25/08/2017,936,110914,45-49,M,21,27,23,370.0,0,0.0,1.0,1.0,0.0,,0.0,False,False,False,0
1121347,27/08/2017,27/08/2017,1178,144581,35-39,M,24,25,28,220581.0,31,57.37,1.0,1.0,0.014053794297786302,1.8506451612903225,3.225806451612903,False,False,True,0
1121336,27/08/2017,27/08/2017,1178,144579,35-39,M,22,24,24,275080.0,43,69.65999997,4.0,3.0,0.01563181619892395,1.6199999993023255,6.976744186046512,False,True,True,1
1121471,24/08/2017,24/08/2017,1178,144602,40-44,M,20,21,26,304680.0,59,98.55000019,3.0,0.0,0.01936457923066824,1.6703389862711866,0.0,False,True,False,0
735033,18/08/2017,18/08/2017,936,108792,35-39,F,36,40,40,652.0,0,0.0,0.0,0.0,0.0,,0.0,False,False,False,0
1121172,20/08/2017,20/08/2017,1178,144547,30-34,M,26,30,28,87935.0,9,15.63000023,1.0,0.0,0.010234832546767499,1.7366666922222223,0.0,False,False,False,0
776644,23/08/2017,23/08/2017,936,115538,30-34,M,15,21,20,20083.0,2,3.200000048,2.0,1.0,0.009958671513220135,1.600000024,50.0,False,True,True,1
1121196,23/08/2017,23/08/2017,1178,144552,30-34,M,28,29,29,1392288.0,206,358.5500029,31.0,7.0,0.014795789376910524,1.740533994660194,3.3980582524271843,False,False,True,0
950773,18/08/2017,18/08/2017,936,123556,35-39,M,28,29,32,471.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
1121136,21/08/2017,21/08/2017,1178,144538,30-34,M,22,26,26,169588.0,16,27.79999924,1.0,0.0,0.00943462980871288,1.7374999525,0.0,False,False,False,0
1121375,29/08/2017,29/08/2017,1178,144586,35-39,M,29,31,35,9921.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
776323,26/08/2017,26/08/2017,936,115485,45-49,F,16,17,18,99078.0,23,35.79999948,2.0,0.0,0.023214033387835845,1.556521716521739,0.0,False,True,False,0
781508,24/08/2017,24/08/2017,936,116397,30-34,F,63,68,64,5040.0,1,1.440000057,1.0,0.0,0.01984126984126984,1.440000057,0.0,False,True,False,0
781811,18/08/2017,18/08/2017,936,116447,35-39,F,16,17,22,10186.0,1,1.230000019,1.0,1.0,0.0098173964264677,1.230000019,100.0,False,True,True,1
1121469,25/08/2017,25/08/2017,1178,144602,40-44,M,20,26,21,399035.0,75,124.7999995,7.0,3.0,0.018795343766837495,1.6639999933333334,4.0,False,True,True,1
776464,22/08/2017,22/08/2017,936,115508,45-49,F,29,30,31,7550.0,1,1.679999948,1.0,1.0,0.013245033112582781,1.679999948,100.0,False,True,True,1
708818,17/08/2017,17/08/2017,916,103928,30-34,M,28,33,32,4133.0,1,1.289999962,1.0,1.0,0.024195499637067505,1.289999962,100.0,False,True,True,1
1121400,23/08/2017,23/08/2017,1178,144590,35-39,M,36,38,41,53933.0,6,9.929999948,3.0,1.0,0.01112491424545269,1.6549999913333335,16.666666666666664,False,True,True,1
1121277,23/08/2017,23/08/2017,1178,144570,30-34,M,7,9,13,169108.0,20,32.24000025,2.0,1.0,0.011826761596139745,1.6120000125,5.0,False,True,True,1
1121127,26/08/2017,26/08/2017,1178,144537,30-34,M,21,23,22,40873.0,4,7.899999976,2.0,1.0,0.009786411567538473,1.974999994,25.0,False,False,True,0
735065,19/08/2017,19/08/2017,936,108797,40-44,F,7,10,12,648.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
1121195,23/08/2017,23/08/2017,1178,144552,30-34,M,28,34,33,38757.0,3,5.220000029,1.0,0.0,0.007740537193281214,1.7400000096666668,0.0,False,False,False,0
782022,20/08/2017,20/08/2017,936,116483,30-34,F,18,24,20,8254.0,2,2.320000052,1.0,1.0,0.0242306760358614,1.160000026,50.0,False,True,True,1
951692,21/08/2017,21/08/2017,936,123709,35-39,F,10,15,14,1107.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
710968,27/08/2017,27/08/2017,916,104287,35-39,F,27,31,29,5864.0,2,2.799999952,1.0,1.0,0.034106412005457026,1.399999976,50.0,False,True,True,1
710045,17/08/2017,17/08/2017,916,104133,45-49,M,16,22,17,47224.0,12,15.82000017,1.0,0.0,0.025410808063696423,1.3183333475,0.0,False,True,False,0
748295,26/08/2017,26/08/2017,936,111016,45-49,F,27,31,32,9240.0,3,6.039999962,1.0,0.0,0.032467532467532464,2.0133333206666664,0.0,False,False,False,0
738067,20/08/2017,20/08/2017,936,109731,30-34,F,32,37,36,658.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
709614,19/08/2017,19/08/2017,916,104061,40-44,M,16,19,20,19113.0,4,5.5200001,1.0,0.0,0.020928164076806362,1.380000025,0.0,False,True,False,0
1121378,29/08/2017,29/08/2017,1178,144586,35-39,M,29,33,33,1040330.0,147,254.2500038,13.0,2.0,0.014130131785106649,1.729591862585034,1.3605442176870748,False,False,False,0
776551,21/08/2017,21/08/2017,936,115523,30-34,F,16,18,22,14459.0,1,1.389999986,1.0,0.0,0.006916107614634484,1.389999986,0.0,False,True,False,0
951420,21/08/2017,21/08/2017,936,123664,30-34,F,27,33,32,843.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
781159,23/08/2017,23/08/2017,936,116339,40-44,F,10,15,11,85285.0,26,36.13000035,1.0,0.0,0.03048601747083309,1.3896153980769232,0.0,False,True,False,0
777673,23/08/2017,23/08/2017,936,115723,40-44,M,16,18,17,7101.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
782407,20/08/2017,20/08/2017,936,116547,45-49,F,10,12,11,33664.0,11,12.51000035,1.0,0.0,0.03267585551330798,1.137272759090909,0.0,False,True,False,0
781499,18/08/2017,18/08/2017,936,116395,35-39,M,15,21,20,6412.0,1,1.370000005,1.0,0.0,0.015595757953836557,1.370000005,0.0,False,True,False,0
1121242,27/08/2017,27/08/2017,1178,144562,30-34,M,36,37,39,38900.0,3,5.580000043,1.0,0.0,0.007712082262210797,1.8600000143333333,0.0,False,False,False,0
951607,20/08/2017,20/08/2017,936,123695,40-44,F,10,15,15,848.0,0,0.0,1.0,1.0,0.0,,0.0,False,False,False,0
