ad_id,age,gender,interest1,interest2,interest3,impressions,clicks,spent,CTR,CPC,Conversion_Rate
735242,45-49,F,19,25,21,530.0,0,0.0,0.0,0.0,0.0
776829,45-49,M,16,20,19,140098.0,28,46.63000011,0.0199860097931448,1.6653571467857142,0.0
779573,35-39,F,10,13,16,89527.0,24,32.28999996,0.02680755526265819,1.3454166650000001,0.0
708895,30-34,M,16,20,18,10951.0,1,1.269999981,0.009131586156515388,1.269999981,100.0
748000,35-39,F,26,27,32,6585.0,2,2.950000048,0.030372057706909643,1.475000024,0.0
950550,30-34,M,30,35,36,219.0,0,0.0,0.0,0.0,0.0
782754,35-39,F,26,31,32,6532.0,1,1.610000014,0.015309246785058175,1.610000014,0.0
1121423,35-39,M,2,5,7,63564.0,12,20.59000027,0.018878610534264678,1.7158333558333334,0.0
747362,35-39,M,15,16,18,4607.0,1,1.149999976,0.021706099413935316,1.149999976,100.0
734272,30-34,M,26,32,29,1030.0,0,0.0,0.0,0.0,0.0
748231,45-49,F,16,18,21,25194.0,6,7.349999905,0.023815194093831864,1.2249999841666666,0.0
782647,40-44,F,27,33,30,11244.0,3,4.550000191,0.026680896478121666,1.5166667303333332,0.0
1121466,40-44,M,19,23,25,438983.0,81,143.4300001,0.018451739589004586,1.7707407419753087,1.2345679012345678
748235,45-49,F,16,18,19,102695.0,25,39.42999983,0.024343931057987246,1.5771999932,0.0
1121091,30-34,M,10,11,15,1194718.0,141,254.049996,0.011801948242179327,1.8017730212765957,9.929078014184398
